x[m],y[m],|B|
-0.0127272727272727,0.005,1.90665426270992e-06
-0.0127272727272727,0.005,1.84951965205905e-06
-0.0127272727272727,0.005,1.7935071922085e-06
-0.0127272727272727,0.005,1.73869036758031e-06
-0.0127272727272727,0.005,1.68513409163538e-06
-0.0127272727272727,0.005,1.63289368713939e-06
-0.0127272727272727,0.005,1.58201438281477e-06
-0.0127272727272727,0.005,1.53253123060772e-06
-0.0127272727272727,0.005,1.48446935234163e-06
-0.0127272727272727,0.005,1.43784443264327e-06
-0.0127272727272727,0.005,1.39266338527968e-06
-0.0127272727272727,0.005,1.3489251312078e-06
-0.0127272727272727,0.005,1.30662143777878e-06
-0.0127272727272727,0.005,1.26573777901114e-06
-0.0127272727272727,0.005,1.22625418625455e-06
-0.0127272727272727,0.005,1.18814606671738e-06
-0.0127272727272727,0.005,1.15138497417387e-06
-0.0127272727272727,0.005,1.11593932175122e-06
-0.0127272727272727,0.005,1.0817750311298e-06
-0.0123232323232323,0.005,1.0574546687941e-06
-0.0123232323232323,0.005,1.09613956842993e-06
-0.0123232323232323,0.005,1.13801526530622e-06
-0.0123232323232323,0.005,1.18361890010564e-06
-0.0123232323232323,0.005,1.23358575871519e-06
-0.0123232323232323,0.005,1.28866111117361e-06
-0.0123232323232323,0.005,1.34971102250878e-06
-0.0123232323232323,0.005,1.41773114267827e-06
-0.0123232323232323,0.005,1.49385234429517e-06
-0.0123232323232323,0.005,1.57934202566545e-06
-0.0123232323232323,0.005,1.67559995691743e-06
-0.0123232323232323,0.005,1.78414771581148e-06
-0.0123232323232323,0.005,1.90661099755639e-06
-0.0123232323232323,0.005,2.04469431615394e-06
-0.0123232323232323,0.005,2.20014775622781e-06
-0.0123232323232323,0.005,2.37472541629607e-06
-0.0123232323232323,0.005,2.57013499262005e-06
-0.0123232323232323,0.005,2.7879776446336e-06
-0.0123232323232323,0.005,3.02967698274642e-06
-0.0123232323232323,0.005,3.29639589218501e-06
-0.0123232323232323,0.005,3.58894012502252e-06
-0.0123232323232323,0.005,3.90764830805285e-06
-0.0123232323232323,0.005,4.25226933844154e-06
-0.0123232323232323,0.005,4.62183013107752e-06
-0.0123232323232323,0.005,5.01449932995981e-06
-0.0123232323232323,0.005,5.42745578992369e-06
-0.0123232323232323,0.005,5.85677412276983e-06
-0.0123232323232323,0.005,6.2973429474291e-06
-0.0123232323232323,0.005,6.74283404250124e-06
-0.0123232323232323,0.005,7.18574154113718e-06
-0.0123232323232323,0.005,7.61750871819113e-06
-0.0123232323232323,0.005,8.02875499701839e-06
-0.0123232323232323,0.005,8.40960714619566e-06
-0.0123232323232323,0.005,8.75012655671316e-06
-0.0123232323232323,0.005,9.04081025105711e-06
-0.0123232323232323,0.005,9.27312911344931e-06
-0.0123232323232323,0.005,9.44005564808322e-06
-0.0123232323232323,0.005,9.53652828769421e-06
-0.0123232323232323,0.005,9.55980196428792e-06
-0.0123232323232323,0.005,9.50964576811999e-06
-0.0123232323232323,0.005,9.38836650496854e-06
-0.0123232323232323,0.005,9.20065849616839e-06
-0.0123232323232323,0.005,8.95330081201006e-06
-0.0123232323232323,0.005,8.65473929518801e-06
-0.0123232323232323,0.005,8.31459953723788e-06
-0.0123232323232323,0.005,7.94317764372367e-06
-0.0123232323232323,0.005,7.55094926865053e-06
-0.0123232323232323,0.005,7.14812645961361e-06
-0.0123232323232323,0.005,6.74427934011421e-06
-0.0123232323232323,0.005,6.34802840972039e-06
-0.0123232323232323,0.005,5.96680543941276e-06
-0.0123232323232323,0.005,5.60667777961278e-06
-0.0123232323232323,0.005,5.2722324062591e-06
-0.0123232323232323,0.005,4.96652086254993e-06
-0.0123232323232323,0.005,4.69107165223632e-06
-0.0123232323232323,0.005,4.44597891928503e-06
-0.0123232323232323,0.005,4.23007219256738e-06
-0.0123232323232323,0.005,4.04116086932002e-06
-0.0123232323232323,0.005,3.87633211360413e-06
-0.0123232323232323,0.005,3.73226810866977e-06
-0.0123232323232323,0.005,3.60554403608671e-06
-0.0123232323232323,0.005,3.49287393778369e-06
-0.0123232323232323,0.005,3.39128512028613e-06
-0.0123232323232323,0.005,3.29821752362355e-06
-0.0123232323232323,0.005,3.2115573895448e-06
-0.0123232323232323,0.005,3.12962195120881e-06
-0.0123232323232323,0.005,3.05111368213798e-06
-0.0123232323232323,0.005,2.97506044403494e-06
-0.0123232323232323,0.005,2.90075364249381e-06
-0.0123232323232323,0.005,2.82769188370934e-06
-0.0123232323232323,0.005,2.7555336622172e-06
-0.0123232323232323,0.005,2.68405976061577e-06
-0.0123232323232323,0.005,2.61314434891845e-06
-0.0123232323232323,0.005,2.5427330323755e-06
-0.0123232323232323,0.005,2.47282601489361e-06
-0.0123232323232323,0.005,2.40346482899034e-06
-0.0123232323232323,0.005,2.33472150308144e-06
-0.0123232323232323,0.005,2.26668944405455e-06
-0.0123232323232323,0.005,2.1994756326098e-06
-0.0123232323232323,0.005,2.1331939401156e-06
-0.0123232323232323,0.005,2.06795949041119e-06
-0.0123232323232323,0.005,2.00388403375795e-06
-0.0123232323232323,0.005,1.94107230042683e-06
-0.0123232323232323,0.005,1.87961928090286e-06
-0.0123232323232323,0.005,1.81960835415368e-06
-0.0123232323232323,0.005,1.76111016400958e-06
-0.0123232323232323,0.005,1.70418213049927e-06
-0.0123232323232323,0.005,1.6488684786533e-06
-0.0123232323232323,0.005,1.59520067061652e-06
-0.0123232323232323,0.005,1.5431981358914e-06
-0.0123232323232323,0.005,1.4928692070478e-06
-0.0123232323232323,0.005,1.44421218242917e-06
-0.0123232323232323,0.005,1.39721645182589e-06
-0.0123232323232323,0.005,1.35186363477575e-06
-0.0123232323232323,0.005,1.30812869347604e-06
-0.0123232323232323,0.005,1.26598099294312e-06
-0.0123232323232323,0.005,1.22538528994585e-06
-0.0123232323232323,0.005,1.18630263943029e-06
-0.0123232323232323,0.005,1.14869121279325e-06
-0.0123232323232323,0.005,1.11250702664776e-06
-0.0119191919191919,0.005,1.11916305458858e-06
-0.0119191919191919,0.005,1.16113029447173e-06
-0.0119191919191919,0.005,1.20637421633517e-06
-0.0119191919191919,0.005,1.25542347980289e-06
-0.0119191919191919,0.005,1.30890737607457e-06
-0.0119191919191919,0.005,1.36757024994293e-06
-0.0119191919191919,0.005,1.43228577876529e-06
-0.0119191919191919,0.005,1.50407017257793e-06
-0.0119191919191919,0.005,1.58409311943707e-06
-0.0119191919191919,0.005,1.67368510975388e-06
-0.0119191919191919,0.005,1.77433967347503e-06
-0.0119191919191919,0.005,1.88770908189854e-06
-0.0119191919191919,0.005,2.01559219955909e-06
-0.0119191919191919,0.005,2.15991337829863e-06
-0.0119191919191919,0.005,2.32269148586155e-06
-0.0119191919191919,0.005,2.50599826205741e-06
-0.0119191919191919,0.005,2.7119051284501e-06
-0.0119191919191919,0.005,2.9424173382968e-06
-0.0119191919191919,0.005,3.1993940240883e-06
-0.0119191919191919,0.005,3.48445244467337e-06
-0.0119191919191919,0.005,3.79885477105577e-06
-0.0119191919191919,0.005,4.14337631396541e-06
-0.0119191919191919,0.005,4.5181554013195e-06
-0.0119191919191919,0.005,4.92252732271314e-06
-0.0119191919191919,0.005,5.35484795097252e-06
-0.0119191919191919,0.005,5.81231677972408e-06
-0.0119191919191919,0.005,6.29081394204529e-06
-0.0119191919191919,0.005,6.7847707935087e-06
-0.0119191919191919,0.005,7.28709801959119e-06
-0.0119191919191919,0.005,7.78919779347129e-06
-0.0119191919191919,0.005,8.28108586466423e-06
-0.0119191919191919,0.005,8.75164422902033e-06
-0.0119191919191919,0.005,9.1890142981145e-06
-0.0119191919191919,0.005,9.58112431399482e-06
-0.0119191919191919,0.005,9.91632465307356e-06
-0.0119191919191919,0.005,1.01840837523889e-05
-0.0119191919191919,0.005,1.03756800443099e-05
-0.0119191919191919,0.005,1.04848161491318e-05
-0.0119191919191919,0.005,1.050808416807e-05
-0.0119191919191919,0.005,1.04452262675532e-05
-0.0119191919191919,0.005,1.02991606463904e-05
-0.0119191919191919,0.005,1.00757743228961e-05
-0.0119191919191919,0.005,9.78351434119158e-06
-0.0119191919191919,0.005,9.43283177933433e-06
-0.0119191919191919,0.005,9.03554434740321e-06
-0.0119191919191919,0.005,8.60418250750842e-06
-0.0119191919191919,0.005,8.15137300228634e-06
-0.0119191919191919,0.005,7.68929647574956e-06
-0.0119191919191919,0.005,7.22923719331468e-06
-0.0119191919191919,0.005,6.78122693136319e-06
-0.0119191919191919,0.005,6.35377497072413e-06
-0.0119191919191919,0.005,5.9536733616838e-06
-0.0119191919191919,0.005,5.58587104570927e-06
-0.0119191919191919,0.005,5.25341971355658e-06
-0.0119191919191919,0.005,4.95750381622618e-06
-0.0119191919191919,0.005,4.69757075975329e-06
-0.0119191919191919,0.005,4.47156988999785e-06
-0.0119191919191919,0.005,4.27629005029279e-06
-0.0119191919191919,0.005,4.10776175258437e-06
-0.0119191919191919,0.005,3.96167219127361e-06
-0.0119191919191919,0.005,3.83373825466176e-06
-0.0119191919191919,0.005,3.7199955907393e-06
-0.0119191919191919,0.005,3.61698422119136e-06
-0.0119191919191919,0.005,3.5218338577588e-06
-0.0119191919191919,0.005,3.43226805462819e-06
-0.0119191919191919,0.005,3.34655334859101e-06
-0.0119191919191919,0.005,3.26341901064941e-06
-0.0119191919191919,0.005,3.18196794968513e-06
-0.0119191919191919,0.005,3.10159255823736e-06
-0.0119191919191919,0.005,3.0219028951858e-06
-0.0119191919191919,0.005,2.94266962753466e-06
-0.0119191919191919,0.005,2.86378092229338e-06
-0.0119191919191919,0.005,2.78521083110182e-06
-0.0119191919191919,0.005,2.70699624884646e-06
-0.0119191919191919,0.005,2.6292198001396e-06
-0.0119191919191919,0.005,2.55199661960103e-06
-0.0119191919191919,0.005,2.47546366202645e-06
-0.0119191919191919,0.005,2.39977074590445e-06
-0.0119191919191919,0.005,2.32507293584857e-06
-0.0119191919191919,0.005,2.25152410850289e-06
-0.0119191919191919,0.005,2.17927165718258e-06
-0.0119191919191919,0.005,2.1084523168252e-06
-0.0119191919191919,0.005,2.03918907196098e-06
-0.0119191919191919,0.005,1.97158907511078e-06
-0.0119191919191919,0.005,1.90574246902747e-06
-0.0119191919191919,0.005,1.84172198225666e-06
-0.0119191919191919,0.005,1.77958315617348e-06
-0.0119191919191919,0.005,1.71936506191431e-06
-0.0119191919191919,0.005,1.66109137476809e-06
-0.0119191919191919,0.005,1.604771688518e-06
-0.0119191919191919,0.005,1.55040297012612e-06
-0.0119191919191919,0.005,1.49797107382564e-06
-0.0119191919191919,0.005,1.44745225157792e-06
-0.0119191919191919,0.005,1.39881461300846e-06
-0.0119191919191919,0.005,1.35201950186709e-06
-0.0119191919191919,0.005,1.30702276761236e-06
-0.0119191919191919,0.005,1.2637759199744e-06
-0.0119191919191919,0.005,1.2222271615113e-06
-0.0119191919191919,0.005,1.18232229851746e-06
-0.0119191919191919,0.005,1.14400553446213e-06
-0.0115151515151515,0.005,1.18394580655539e-06
-0.0115151515151515,0.005,1.22962244404484e-06
-0.0115151515151515,0.005,1.27870470598712e-06
-0.0115151515151515,0.005,1.33171303517014e-06
-0.0115151515151515,0.005,1.38926945800898e-06
-0.0115151515151515,0.005,1.45211415100719e-06
-0.0115151515151515,0.005,1.52112278410362e-06
-0.0115151515151515,0.005,1.59732385417674e-06
-0.0115151515151515,0.005,1.68191491264597e-06
-0.0115151515151515,0.005,1.77627628241432e-06
-0.0115151515151515,0.005,1.88198059463987e-06
-0.0115151515151515,0.005,2.00079630052469e-06
-0.0115151515151515,0.005,2.13468325933105e-06
-0.0115151515151515,0.005,2.2857785709725e-06
-0.0115151515151515,0.005,2.45637096531506e-06
-0.0115151515151515,0.005,2.64886219646253e-06
-0.0115151515151515,0.005,2.86571392167195e-06
-0.0115151515151515,0.005,3.10937840605353e-06
-0.0115151515151515,0.005,3.38221109946165e-06
-0.0115151515151515,0.005,3.68636280196487e-06
-0.0115151515151515,0.005,4.02364899580143e-06
-0.0115151515151515,0.005,4.3953942775613e-06
-0.0115151515151515,0.005,4.80225100720597e-06
-0.0115151515151515,0.005,5.24399361197846e-06
-0.0115151515151515,0.005,5.71929367797231e-06
-0.0115151515151515,0.005,6.22548611756857e-06
-0.0115151515151515,0.005,6.75834316002179e-06
-0.0115151515151515,0.005,7.31188014923971e-06
-0.0115151515151515,0.005,7.87822412625181e-06
-0.0115151515151515,0.005,8.44758133817349e-06
-0.0115151515151515,0.005,9.00834107527321e-06
-0.0115151515151515,0.005,9.54734834448045e-06
-0.0115151515151515,0.005,1.00503650316406e-05
-0.0115151515151515,0.005,1.05027178663707e-05
-0.0115151515151515,0.005,1.08901033147395e-05
-0.0115151515151515,0.005,1.11994887461252e-05
-0.0115151515151515,0.005,1.14200223864811e-05
-0.0115151515151515,0.005,1.15438490650446e-05
-0.0115151515151515,0.005,1.15667305342215e-05
-0.0115151515151515,0.005,1.14883903268908e-05
-0.0115151515151515,0.005,1.13125406244781e-05
-0.0115151515151515,0.005,1.1046594538872e-05
-0.0115151515151515,0.005,1.07011111219597e-05
-0.0115151515151515,0.005,1.02890526325715e-05
-0.0115151515151515,0.005,9.82494814038519e-06
-0.0115151515151515,0.005,9.32405357867472e-06
-0.0115151515151515,0.005,8.80157967328208e-06
-0.0115151515151515,0.005,8.27203239529933e-06
-0.0115151515151515,0.005,7.74868295104805e-06
-0.0115151515151515,0.005,7.24316199678921e-06
-0.0115151515151515,0.005,6.76515996766406e-06
-0.0115151515151515,0.005,6.32221412509793e-06
-0.0115151515151515,0.005,5.91957256796458e-06
-0.0115151515151515,0.005,5.56014211802363e-06
-0.0115151515151515,0.005,5.24454289351476e-06
-0.0115151515151515,0.005,4.97129723538085e-06
-0.0115151515151515,0.005,4.73716652586791e-06
-0.0115151515151515,0.005,4.53761751222146e-06
-0.0115151515151515,0.005,4.36736300993621e-06
-0.0115151515151515,0.005,4.22089880111399e-06
-0.0115151515151515,0.005,4.09296100448962e-06
-0.0115151515151515,0.005,3.97885373816893e-06
-0.0115151515151515,0.005,3.87463213471948e-06
-0.0115151515151515,0.005,3.77715626858346e-06
-0.0115151515151515,0.005,3.68404935661355e-06
-0.0115151515151515,0.005,3.59359824571177e-06
-0.0115151515151515,0.005,3.50462961851162e-06
-0.0115151515151515,0.005,3.41638631219594e-06
-0.0115151515151515,0.005,3.3284183851989e-06
-0.0115151515151515,0.005,3.2404952868089e-06
-0.0115151515151515,0.005,3.15253961087715e-06
-0.0115151515151515,0.005,3.06457950598552e-06
-0.0115151515151515,0.005,2.97671543561936e-06
-0.0115151515151515,0.005,2.88909699475619e-06
-0.0115151515151515,0.005,2.80190626022955e-06
-0.0115151515151515,0.005,2.71534517806378e-06
-0.0115151515151515,0.005,2.62962544713901e-06
-0.0115151515151515,0.005,2.5449600879636e-06
-0.0115151515151515,0.005,2.46155635431619e-06
-0.0115151515151515,0.005,2.37960989175136e-06
-0.0115151515151515,0.005,2.29930013605911e-06
-0.0115151515151515,0.005,2.22078694200182e-06
-0.0115151515151515,0.005,2.14420838912075e-06
-0.0115151515151515,0.005,2.06967966050799e-06
-0.0115151515151515,0.005,1.99729285007615e-06
-0.0115151515151515,0.005,1.92711753075972e-06
-0.0115151515151515,0.005,1.85920191019345e-06
-0.0115151515151515,0.005,1.79357440832496e-06
-0.0115151515151515,0.005,1.73024550866022e-06
-0.0115151515151515,0.005,1.66920975718521e-06
-0.0115151515151515,0.005,1.61044780706289e-06
-0.0115151515151515,0.005,1.55392843057083e-06
-0.0115151515151515,0.005,1.49961044092345e-06
-0.0115151515151515,0.005,1.44744448484103e-06
-0.0115151515151515,0.005,1.3973746817322e-06
-0.0115151515151515,0.005,1.34934009723905e-06
-0.0115151515151515,0.005,1.30327604794603e-06
-0.0115151515151515,0.005,1.25911524066401e-06
-0.0115151515151515,0.005,1.2167887542875e-06
-0.0115151515151515,0.005,1.17622687518601e-06
-0.0111111111111111,0.005,1.25165569471602e-06
-0.0111111111111111,0.005,1.30148298166929e-06
-0.0111111111111111,0.005,1.35489494822517e-06
-0.0111111111111111,0.005,1.41240585354153e-06
-0.0111111111111111,0.005,1.47463121364742e-06
-0.0111111111111111,0.005,1.5423060123333e-06
-0.0111111111111111,0.005,1.61630457520594e-06
-0.0111111111111111,0.005,1.69766153975996e-06
-0.0111111111111111,0.005,1.7875930164735e-06
-0.0111111111111111,0.005,1.88751664935829e-06
-0.0111111111111111,0.005,1.99906888207566e-06
-0.0111111111111111,0.005,2.12411736442269e-06
-0.0111111111111111,0.005,2.26476614442654e-06
-0.0111111111111111,0.005,2.42335112075585e-06
-0.0111111111111111,0.005,2.60242318203203e-06
-0.0111111111111111,0.005,2.8047164896571e-06
-0.0111111111111111,0.005,3.03309938247491e-06
-0.0111111111111111,0.005,3.29050529795918e-06
-0.0111111111111111,0.005,3.57984086178491e-06
-0.0111111111111111,0.005,3.9038679424106e-06
-0.0111111111111111,0.005,4.2650561857833e-06
-0.0111111111111111,0.005,4.66540266653553e-06
-0.0111111111111111,0.005,5.10621625554222e-06
-0.0111111111111111,0.005,5.58786659942168e-06
-0.0111111111111111,0.005,6.10950169531155e-06
-0.0111111111111111,0.005,6.66874424698633e-06
-0.0111111111111111,0.005,7.26138534449963e-06
-0.0111111111111111,0.005,7.88110407484434e-06
-0.0111111111111111,0.005,8.5192522903299e-06
-0.0111111111111111,0.005,9.16475288071195e-06
-0.0111111111111111,0.005,9.80416454972596e-06
-0.0111111111111111,0.005,1.04219627478677e-05
-0.0111111111111111,0.005,1.10010717824659e-05
-0.0111111111111111,0.005,1.15236555213815e-05
-0.0111111111111111,0.005,1.19721349490294e-05
-0.0111111111111111,0.005,1.23303557475653e-05
-0.0111111111111111,0.005,1.25847877239389e-05
-0.0111111111111111,0.005,1.27256119698997e-05
-0.0111111111111111,0.005,1.2747551147429e-05
-0.0111111111111111,0.005,1.26503274545735e-05
-0.0111111111111111,0.005,1.24386873948711e-05
-0.0111111111111111,0.005,1.21220001594411e-05
-0.0111111111111111,0.005,1.17135006884206e-05
-0.0111111111111111,0.005,1.12292941179009e-05
-0.0111111111111111,0.005,1.06872564382882e-05
-0.0111111111111111,0.005,1.01059563386688e-05
-0.0111111111111111,0.005,9.50369224463381e-06
-0.0111111111111111,0.005,8.89769729093856e-06
-0.0111111111111111,0.005,8.30352450201791e-06
-0.0111111111111111,0.005,7.73459363649156e-06
-0.0111111111111111,0.005,7.20186565051508e-06
-0.0111111111111111,0.005,6.71361295438865e-06
-0.0111111111111111,0.005,6.27527227441485e-06
-0.0111111111111111,0.005,5.88939544214705e-06
-0.0111111111111111,0.005,5.55573870327176e-06
-0.0111111111111111,0.005,5.27153607433351e-06
-0.0111111111111111,0.005,5.03197518182683e-06
-0.0111111111111111,0.005,4.83084052066959e-06
-0.0111111111111111,0.005,4.66123438769854e-06
-0.0111111111111111,0.005,4.5162597662035e-06
-0.0111111111111111,0.005,4.38956522208169e-06
-0.0111111111111111,0.005,4.27569783598737e-06
-0.0111111111111111,0.005,4.17026188881582e-06
-0.0111111111111111,0.005,4.06991865779041e-06
-0.0111111111111111,0.005,3.97227946657628e-06
-0.0111111111111111,0.005,3.87574360403784e-06
-0.0111111111111111,0.005,3.77932224253448e-06
-0.0111111111111111,0.005,3.68247562170747e-06
-0.0111111111111111,0.005,3.58497774804212e-06
-0.0111111111111111,0.005,3.48681277928972e-06
-0.0111111111111111,0.005,3.38810071896628e-06
-0.0111111111111111,0.005,3.28904674047299e-06
-0.0111111111111111,0.005,3.1899076201582e-06
-0.0111111111111111,0.005,3.09096946204892e-06
-0.0111111111111111,0.005,2.99253230963205e-06
-0.0111111111111111,0.005,2.89489875130562e-06
-0.0111111111111111,0.005,2.79836488480193e-06
-0.0111111111111111,0.005,2.70321288130924e-06
-0.0111111111111111,0.005,2.60970489764672e-06
-0.0111111111111111,0.005,2.51807831158174e-06
-0.0111111111111111,0.005,2.42854230421535e-06
-0.0111111111111111,0.005,2.34127577216405e-06
