Excitation
"Frequency"[Hz]	"VoltageSource1 [Ohm]"	
1.21950000E+7	2.05156956E+2	
1.21960000E+7	2.05086686E+2	
1.21970000E+7	2.05081486E+2	
1.21980000E+7	2.05108779E+2	
1.21990000E+7	2.05352983E+2	
1.22000000E+7	2.05181072E+2	
1.22010000E+7	2.05355191E+2	
1.22020000E+7	2.05360504E+2	
1.22030000E+7	2.05365368E+2	
1.22040000E+7	2.05476383E+2	
1.22050000E+7	2.05492384E+2	
1.22060000E+7	2.05427509E+2	
1.22070000E+7	2.05308628E+2	
1.22080000E+7	2.05353319E+2	
1.22090000E+7	2.05483290E+2	
1.22100000E+7	2.05494539E+2	
1.22110000E+7	2.05321620E+2	
1.22120000E+7	2.05524755E+2	
1.22130000E+7	2.05727232E+2	
1.22140000E+7	2.05365223E+2	
1.22150000E+7	2.05480908E+2	
1.22160000E+7	2.05511031E+2	
1.22170000E+7	2.05465144E+2	
1.22180000E+7	2.05621461E+2	
1.22190000E+7	2.05568822E+2	
1.22200000E+7	2.05673268E+2	
1.22210000E+7	2.05572477E+2	
1.22220000E+7	2.05438282E+2	
1.22230000E+7	2.05706979E+2	
1.22240000E+7	2.05681124E+2	
1.22250000E+7	2.05746039E+2	
1.22260000E+7	2.05750113E+2	
1.22270000E+7	2.05729018E+2	
1.22280000E+7	2.05623603E+2	
1.22290000E+7	2.05828820E+2	
1.22300000E+7	2.05630887E+2	
1.22310000E+7	2.05877549E+2	
1.22320000E+7	2.05930799E+2	
1.22330000E+7	2.05843942E+2	
1.22340000E+7	2.05775561E+2	
1.22350000E+7	2.05840327E+2	
1.22360000E+7	2.05897826E+2	
1.22370000E+7	2.05784376E+2	
1.22380000E+7	2.06008833E+2	
1.22390000E+7	2.06099621E+2	
1.22400000E+7	2.05932782E+2	
1.22410000E+7	2.06076412E+2	
1.22420000E+7	2.06049616E+2	
1.22430000E+7	2.06064457E+2	
1.22440000E+7	2.05906737E+2	
1.22450000E+7	2.06106104E+2	
1.22460000E+7	2.05849795E+2	
1.22470000E+7	2.06012770E+2	
1.22480000E+7	2.06121296E+2	
1.22490000E+7	2.06084722E+2	
1.22500000E+7	2.06172976E+2	
1.22510000E+7	2.06053345E+2	
1.22520000E+7	2.06263734E+2	
1.22530000E+7	2.06077906E+2	
1.22540000E+7	2.06120178E+2	
1.22550000E+7	2.06133290E+2	
1.22560000E+7	2.06163867E+2	
1.22570000E+7	2.06218682E+2	
1.22580000E+7	2.06154750E+2	
1.22590000E+7	2.06331286E+2	
1.22600000E+7	2.06190919E+2	
1.22610000E+7	2.06207735E+2	
1.22620000E+7	2.06268079E+2	
1.22630000E+7	2.06313611E+2	
1.22640000E+7	2.06392931E+2	
1.22650000E+7	2.06393423E+2	
1.22660000E+7	2.06186865E+2	
1.22670000E+7	2.06616856E+2	
1.22680000E+7	2.06282752E+2	
1.22690000E+7	2.06510625E+2	
1.22700000E+7	2.06453320E+2	
1.22710000E+7	2.06412355E+2	
1.22720000E+7	2.06396004E+2	
1.22730000E+7	2.06491117E+2	
1.22740000E+7	2.06707695E+2	
1.22750000E+7	2.06543702E+2	
1.22760000E+7	2.06566672E+2	
1.22770000E+7	2.06464816E+2	
1.22780000E+7	2.06491682E+2	
1.22790000E+7	2.06693135E+2	
1.22800000E+7	2.06489600E+2	
1.22810000E+7	2.06789109E+2	
1.22820000E+7	2.06693259E+2	
1.22830000E+7	2.06639198E+2	
1.22840000E+7	2.06515746E+2	
1.22850000E+7	2.06581816E+2	
1.22860000E+7	2.06719055E+2	
1.22870000E+7	2.06857084E+2	
1.22880000E+7	2.06747272E+2	
1.22890000E+7	2.06996914E+2	
1.22900000E+7	2.06725509E+2	
1.22910000E+7	2.06811578E+2	
1.22920000E+7	2.06797285E+2	
1.22930000E+7	2.06898594E+2	
1.22940000E+7	2.06976082E+2	
1.22950000E+7	2.06791671E+2	
1.22960000E+7	2.06977523E+2	
1.22970000E+7	2.06969239E+2	
1.22980000E+7	2.06898758E+2	
1.22990000E+7	2.06741218E+2	
1.23000000E+7	2.06829175E+2	
1.23010000E+7	2.07047870E+2	
1.23020000E+7	2.07050309E+2	
1.23030000E+7	2.06956961E+2	
1.23040000E+7	2.07119712E+2	
1.23050000E+7	2.07341437E+2	
1.23060000E+7	2.07192371E+2	
1.23070000E+7	2.07181586E+2	
1.23080000E+7	2.07077920E+2	
1.23090000E+7	2.07218919E+2	
1.23100000E+7	2.07051089E+2	
1.23110000E+7	2.07261794E+2	
1.23120000E+7	2.07259958E+2	
1.23130000E+7	2.07219667E+2	
1.23140000E+7	2.07222719E+2	
1.23150000E+7	2.07312724E+2	
1.23160000E+7	2.07420466E+2	
1.23170000E+7	2.07222443E+2	
1.23180000E+7	2.07382619E+2	
1.23190000E+7	2.07287228E+2	
1.23200000E+7	2.07278358E+2	
1.23210000E+7	2.07246945E+2	
1.23220000E+7	2.07327595E+2	
1.23230000E+7	2.07260551E+2	
1.23240000E+7	2.07427485E+2	
1.23250000E+7	2.07424138E+2	
1.23260000E+7	2.07520112E+2	
1.23270000E+7	2.07399462E+2	
1.23280000E+7	2.07531518E+2	
1.23290000E+7	2.07508578E+2	
1.23300000E+7	2.07692673E+2	
1.23310000E+7	2.07509680E+2	
1.23320000E+7	2.07491792E+2	
1.23330000E+7	2.07397146E+2	
1.23340000E+7	2.07663725E+2	
1.23350000E+7	2.07710027E+2	
1.23360000E+7	2.07512164E+2	
1.23370000E+7	2.07646251E+2	
1.23380000E+7	2.07660661E+2	
1.23390000E+7	2.07690660E+2	
1.23400000E+7	2.07521662E+2	
1.23410000E+7	2.07749725E+2	
1.23420000E+7	2.07678406E+2	
1.23430000E+7	2.07563150E+2	
1.23440000E+7	2.07889124E+2	
1.23450000E+7	2.07794311E+2	
1.23460000E+7	2.07936824E+2	
1.23470000E+7	2.07891793E+2	
1.23480000E+7	2.07731878E+2	
1.23490000E+7	2.07817259E+2	
1.23500000E+7	2.07920856E+2	
1.23510000E+7	2.08124409E+2	
1.23520000E+7	2.07897093E+2	
1.23530000E+7	2.07753680E+2	
1.23540000E+7	2.07660092E+2	
1.23550000E+7	2.08098732E+2	
1.23560000E+7	2.07926004E+2	
1.23570000E+7	2.08017820E+2	
1.23580000E+7	2.08120244E+2	
1.23590000E+7	2.08254347E+2	
1.23600000E+7	2.08159050E+2	
1.23610000E+7	2.07903219E+2	
1.23620000E+7	2.08178380E+2	
1.23630000E+7	2.08234245E+2	
1.23640000E+7	2.08124400E+2	
1.23650000E+7	2.08154638E+2	
1.23660000E+7	2.07834556E+2	
1.23670000E+7	2.08076090E+2	
1.23680000E+7	2.08284919E+2	
1.23690000E+7	2.08381948E+2	
1.23700000E+7	2.08261131E+2	
1.23710000E+7	2.08234328E+2	
1.23720000E+7	2.08145396E+2	
1.23730000E+7	2.08007476E+2	
1.23740000E+7	2.08213353E+2	
1.23750000E+7	2.08271721E+2	
1.23760000E+7	2.08332262E+2	
1.23770000E+7	2.08436472E+2	
1.23780000E+7	2.08216481E+2	
1.23790000E+7	2.08482487E+2	
1.23800000E+7	2.08305896E+2	
1.23810000E+7	2.08350289E+2	
1.23820000E+7	2.08499208E+2	
1.23830000E+7	2.08670731E+2	
1.23840000E+7	2.08425403E+2	
1.23850000E+7	2.08467843E+2	
1.23860000E+7	2.08501290E+2	
1.23870000E+7	2.08426620E+2	
1.23880000E+7	2.08544425E+2	
1.23890000E+7	2.08658489E+2	
1.23900000E+7	2.08568946E+2	
1.23910000E+7	2.08522963E+2	
1.23920000E+7	2.08679343E+2	
1.23930000E+7	2.08746556E+2	
1.23940000E+7	2.08771614E+2	
1.23950000E+7	2.08362300E+2	
1.23960000E+7	2.08525568E+2	
1.23970000E+7	2.08542890E+2	
1.23980000E+7	2.08516106E+2	
1.23990000E+7	2.08643444E+2	
1.24000000E+7	2.08789687E+2	
1.24010000E+7	2.08761264E+2	
1.24020000E+7	2.08771450E+2	
1.24030000E+7	2.08943160E+2	
1.24040000E+7	2.08820746E+2	
1.24050000E+7	2.08850112E+2	
1.24060000E+7	2.08976254E+2	
1.24070000E+7	2.08934544E+2	
1.24080000E+7	2.08904709E+2	
1.24090000E+7	2.09019945E+2	
1.24100000E+7	2.08872203E+2	
1.24110000E+7	2.09033467E+2	
1.24120000E+7	2.08951255E+2	
1.24130000E+7	2.08958144E+2	
1.24140000E+7	2.09053917E+2	
1.24150000E+7	2.09015855E+2	
1.24160000E+7	2.09161528E+2	
1.24170000E+7	2.09061040E+2	
1.24180000E+7	2.09262430E+2	
1.24190000E+7	2.08960487E+2	
1.24200000E+7	2.09041913E+2	
1.24210000E+7	2.09154008E+2	
1.24220000E+7	2.09151447E+2	
1.24230000E+7	2.09140282E+2	
1.24240000E+7	2.09370992E+2	
1.24250000E+7	2.09149974E+2	
1.24260000E+7	2.09110298E+2	
1.24270000E+7	2.09082216E+2	
1.24280000E+7	2.09175389E+2	
1.24290000E+7	2.09151369E+2	
1.24300000E+7	2.09318682E+2	
1.24310000E+7	2.09396280E+2	
1.24320000E+7	2.09252547E+2	
1.24330000E+7	2.09273551E+2	
1.24340000E+7	2.09290559E+2	
1.24350000E+7	2.09310491E+2	
1.24360000E+7	2.09277866E+2	
1.24370000E+7	2.09484342E+2	
1.24380000E+7	2.09373317E+2	
1.24390000E+7	2.09361165E+2	
1.24400000E+7	2.09368300E+2	
1.24410000E+7	2.09478952E+2	
1.24420000E+7	2.09319256E+2	
1.24430000E+7	2.09412693E+2	
1.24440000E+7	2.09521075E+2	
1.24450000E+7	2.09572942E+2	
1.24460000E+7	2.09652458E+2	
1.24470000E+7	2.09552300E+2	
1.24480000E+7	2.09732602E+2	
1.24490000E+7	2.09706508E+2	
1.24500000E+7	2.09687789E+2	
1.24510000E+7	2.09707717E+2	
1.24520000E+7	2.09657367E+2	
1.24530000E+7	2.09654448E+2	
1.24540000E+7	2.09615287E+2	
1.24550000E+7	2.09769434E+2	
1.24560000E+7	2.09785978E+2	
1.24570000E+7	2.09823626E+2	
1.24580000E+7	2.09706329E+2	
1.24590000E+7	2.09708938E+2	
1.24600000E+7	2.09851302E+2	
1.24610000E+7	2.09952526E+2	
1.24620000E+7	2.09823244E+2	
1.24630000E+7	2.09984154E+2	
1.24640000E+7	2.09859613E+2	
1.24650000E+7	2.09875142E+2	
1.24660000E+7	2.09988059E+2	
1.24670000E+7	2.09990138E+2	
1.24680000E+7	2.09897831E+2	
1.24690000E+7	2.09817435E+2	
1.24700000E+7	2.10040402E+2	
1.24710000E+7	2.09712046E+2	
1.24720000E+7	2.10150959E+2	
1.24730000E+7	2.10147532E+2	
1.24740000E+7	2.09972415E+2	
1.24750000E+7	2.10127921E+2	
1.24760000E+7	2.09902393E+2	
1.24770000E+7	2.10135142E+2	
1.24780000E+7	2.10041659E+2	
1.24790000E+7	2.10111786E+2	
1.24800000E+7	2.10172215E+2	
1.24810000E+7	2.10017001E+2	
1.24820000E+7	2.10109236E+2	
1.24830000E+7	2.10081894E+2	
1.24840000E+7	2.10210677E+2	
1.24850000E+7	2.10257442E+2	
1.24860000E+7	2.10127937E+2	
1.24870000E+7	2.10303656E+2	
1.24880000E+7	2.10167372E+2	
1.24890000E+7	2.10161572E+2	
1.24900000E+7	2.10203406E+2	
1.24910000E+7	2.10141221E+2	
1.24920000E+7	2.10299725E+2	
1.24930000E+7	2.10412490E+2	
1.24940000E+7	2.10307218E+2	
1.24950000E+7	2.10234206E+2	
1.24960000E+7	2.10334478E+2	
1.24970000E+7	2.10377174E+2	
1.24980000E+7	2.10296197E+2	
1.24990000E+7	2.10255539E+2	
1.25000000E+7	2.10570081E+2	
1.25010000E+7	2.10467995E+2	
1.25020000E+7	2.10587172E+2	
1.25030000E+7	2.10391256E+2	
1.25040000E+7	2.10382593E+2	
1.25050000E+7	2.10445241E+2	
1.25060000E+7	2.10478703E+2	
1.25070000E+7	2.10568864E+2	
1.25080000E+7	2.10598065E+2	
1.25090000E+7	2.10657329E+2	
1.25100000E+7	2.10603376E+2	
1.25110000E+7	2.10773598E+2	
1.25120000E+7	2.10577730E+2	
1.25130000E+7	2.10727793E+2	
1.25140000E+7	2.10673801E+2	
1.25150000E+7	2.10679746E+2	
1.25160000E+7	2.10637464E+2	
1.25170000E+7	2.10840268E+2	
1.25180000E+7	2.10734290E+2	
1.25190000E+7	2.10741941E+2	
1.25200000E+7	2.10534835E+2	
1.25210000E+7	2.10563324E+2	
1.25220000E+7	2.10583916E+2	
1.25230000E+7	2.10822255E+2	
1.25240000E+7	2.10908688E+2	
1.25250000E+7	2.10986136E+2	
1.25260000E+7	2.10616870E+2	
1.25270000E+7	2.10817993E+2	
1.25280000E+7	2.10939242E+2	
1.25290000E+7	2.10917526E+2	
1.25300000E+7	2.11030080E+2	
1.25310000E+7	2.10926787E+2	
1.25320000E+7	2.10937673E+2	
1.25330000E+7	2.10798311E+2	
1.25340000E+7	2.11272867E+2	
1.25350000E+7	2.11163543E+2	
1.25360000E+7	2.11148204E+2	
1.25370000E+7	2.11035548E+2	
1.25380000E+7	2.11283935E+2	
1.25390000E+7	2.11017031E+2	
1.25400000E+7	2.11205186E+2	
1.25410000E+7	2.11101016E+2	
1.25420000E+7	2.11322465E+2	
1.25430000E+7	2.11182247E+2	
1.25440000E+7	2.11122456E+2	
1.25450000E+7	2.11186704E+2	
1.25460000E+7	2.11276841E+2	
1.25470000E+7	2.11157155E+2	
1.25480000E+7	2.11269876E+2	
1.25490000E+7	2.11100593E+2	
1.25500000E+7	2.11386869E+2	
1.25510000E+7	2.11289808E+2	
1.25520000E+7	2.11457657E+2	
1.25530000E+7	2.11333735E+2	
1.25540000E+7	2.11330556E+2	
1.25550000E+7	2.11206359E+2	
1.25560000E+7	2.11478573E+2	
1.25570000E+7	2.11206451E+2	
1.25580000E+7	2.11544446E+2	
1.25590000E+7	2.11516810E+2	
1.25600000E+7	2.11483878E+2	
1.25610000E+7	2.11585771E+2	
1.25620000E+7	2.11523750E+2	
1.25630000E+7	2.11440578E+2	
1.25640000E+7	2.11518816E+2	
1.25650000E+7	2.11483296E+2	
1.25660000E+7	2.11657842E+2	
1.25670000E+7	2.11573923E+2	
1.25680000E+7	2.11741605E+2	
1.25690000E+7	2.11710671E+2	
1.25700000E+7	2.11461077E+2	
1.25710000E+7	2.11756688E+2	
1.25720000E+7	2.11584759E+2	
1.25730000E+7	2.11685375E+2	
1.25740000E+7	2.11853395E+2	
1.25750000E+7	2.11656878E+2	
1.25760000E+7	2.11565617E+2	
1.25770000E+7	2.11837428E+2	
1.25780000E+7	2.11707609E+2	
1.25790000E+7	2.11923182E+2	
1.25800000E+7	2.11953117E+2	
1.25810000E+7	2.11758357E+2	
1.25820000E+7	2.11925008E+2	
1.25830000E+7	2.11998165E+2	
1.25840000E+7	2.11970746E+2	
1.25850000E+7	2.11898762E+2	
1.25860000E+7	2.12087816E+2	
1.25870000E+7	2.11899736E+2	
1.25880000E+7	2.12092873E+2	
1.25890000E+7	2.11907638E+2	
1.25900000E+7	2.11929484E+2	
1.25910000E+7	2.12064571E+2	
1.25920000E+7	2.12057425E+2	
1.25930000E+7	2.11917805E+2	
1.25940000E+7	2.11969313E+2	
1.25950000E+7	2.12279683E+2	
1.25960000E+7	2.12111575E+2	
1.25970000E+7	2.12137736E+2	
1.25980000E+7	2.12092636E+2	
1.25990000E+7	2.12131114E+2	
1.26000000E+7	2.12117432E+2	
1.26010000E+7	2.12311919E+2	
1.26020000E+7	2.12232783E+2	
1.26030000E+7	2.12157434E+2	
1.26040000E+7	2.12361554E+2	
1.26050000E+7	2.12114655E+2	
1.26060000E+7	2.12157617E+2	
1.26070000E+7	2.12241424E+2	
1.26080000E+7	2.12351232E+2	
1.26090000E+7	2.12374129E+2	
1.26100000E+7	2.12245010E+2	
1.26110000E+7	2.12260242E+2	
1.26120000E+7	2.12307717E+2	
1.26130000E+7	2.12517748E+2	
1.26140000E+7	2.12380664E+2	
1.26150000E+7	2.12418884E+2	
1.26160000E+7	2.12445230E+2	
1.26170000E+7	2.12304394E+2	
1.26180000E+7	2.12526463E+2	
1.26190000E+7	2.12523769E+2	
1.26200000E+7	2.12445767E+2	
1.26210000E+7	2.12469518E+2	
1.26220000E+7	2.12587749E+2	
1.26230000E+7	2.12537860E+2	
1.26240000E+7	2.12578867E+2	
1.26250000E+7	2.12783140E+2	
1.26260000E+7	2.12571224E+2	
1.26270000E+7	2.12509674E+2	
1.26280000E+7	2.12667937E+2	
1.26290000E+7	2.12572578E+2	
1.26300000E+7	2.12522339E+2	
1.26310000E+7	2.12664153E+2	
1.26320000E+7	2.12592141E+2	
1.26330000E+7	2.12833602E+2	
1.26340000E+7	2.12712237E+2	
1.26350000E+7	2.12833269E+2	
1.26360000E+7	2.12706278E+2	
1.26370000E+7	2.12973528E+2	
1.26380000E+7	2.12791490E+2	
1.26390000E+7	2.12753384E+2	
1.26400000E+7	2.12837293E+2	
1.26410000E+7	2.12788967E+2	
1.26420000E+7	2.13056077E+2	
1.26430000E+7	2.12936608E+2	
1.26440000E+7	2.13048897E+2	
1.26450000E+7	2.12899332E+2	
1.26460000E+7	2.13039672E+2	
1.26470000E+7	2.12879962E+2	
1.26480000E+7	2.13020904E+2	
1.26490000E+7	2.13112613E+2	
1.26500000E+7	2.13162552E+2	
1.26510000E+7	2.13043795E+2	
1.26520000E+7	2.13138259E+2	
1.26530000E+7	2.12971548E+2	
1.26540000E+7	2.13057790E+2	
1.26550000E+7	2.13110732E+2	
1.26560000E+7	2.13181905E+2	
1.26570000E+7	2.13089115E+2	
1.26580000E+7	2.13141789E+2	
1.26590000E+7	2.13056257E+2	
1.26600000E+7	2.13303508E+2	
1.26610000E+7	2.13008601E+2	
1.26620000E+7	2.13255697E+2	
1.26630000E+7	2.13286975E+2	
1.26640000E+7	2.13329049E+2	
1.26650000E+7	2.13259148E+2	
1.26660000E+7	2.13466620E+2	
1.26670000E+7	2.13075815E+2	
1.26680000E+7	2.13239057E+2	
1.26690000E+7	2.13133420E+2	
1.26700000E+7	2.13415996E+2	
1.26710000E+7	2.13330354E+2	
1.26720000E+7	2.13318222E+2	
1.26730000E+7	2.13439717E+2	
1.26740000E+7	2.13492547E+2	
1.26750000E+7	2.13509663E+2	
1.26760000E+7	2.13473294E+2	
1.26770000E+7	2.13482250E+2	
1.26780000E+7	2.13601268E+2	
1.26790000E+7	2.13515624E+2	
1.26800000E+7	2.13428907E+2	
1.26810000E+7	2.13487914E+2	
1.26820000E+7	2.13542460E+2	
1.26830000E+7	2.13653644E+2	
1.26840000E+7	2.13505300E+2	
1.26850000E+7	2.13638867E+2	
1.26860000E+7	2.13660714E+2	
1.26870000E+7	2.13478659E+2	
1.26880000E+7	2.13622388E+2	
1.26890000E+7	2.13756596E+2	
1.26900000E+7	2.13673393E+2	
1.26910000E+7	2.13787776E+2	
1.26920000E+7	2.13823881E+2	
1.26930000E+7	2.13701562E+2	
1.26940000E+7	2.13767826E+2	
1.26950000E+7	2.13838562E+2	
1.26960000E+7	2.13871119E+2	
1.26970000E+7	2.13966276E+2	
1.26980000E+7	2.13868700E+2	
1.26990000E+7	2.13914954E+2	
1.27000000E+7	2.13825674E+2	
1.27010000E+7	2.14055425E+2	
1.27020000E+7	2.13790338E+2	
1.27030000E+7	2.14025053E+2	
1.27040000E+7	2.14086463E+2	
1.27050000E+7	2.14065490E+2	
1.27060000E+7	2.14104185E+2	
1.27070000E+7	2.14015124E+2	
1.27080000E+7	2.13948870E+2	
1.27090000E+7	2.14116686E+2	
1.27100000E+7	2.13998881E+2	
1.27110000E+7	2.13987166E+2	
1.27120000E+7	2.14163942E+2	
1.27130000E+7	2.14079908E+2	
1.27140000E+7	2.14241628E+2	
1.27150000E+7	2.13935375E+2	
1.27160000E+7	2.13989896E+2	
1.27170000E+7	2.14112812E+2	
1.27180000E+7	2.14140075E+2	
1.27190000E+7	2.14255564E+2	
1.27200000E+7	2.14506944E+2	
1.27210000E+7	2.14304162E+2	
1.27220000E+7	2.14311970E+2	
1.27230000E+7	2.14436106E+2	
1.27240000E+7	2.14150493E+2	
1.27250000E+7	2.14447049E+2	
1.27260000E+7	2.14221327E+2	
1.27270000E+7	2.14407582E+2	
1.27280000E+7	2.14367992E+2	
1.27290000E+7	2.14387610E+2	
1.27300000E+7	2.14459077E+2	
1.27310000E+7	2.14394097E+2	
1.27320000E+7	2.14502857E+2	
1.27330000E+7	2.14456925E+2	
1.27340000E+7	2.14567726E+2	
1.27350000E+7	2.14479357E+2	
1.27360000E+7	2.14564297E+2	
1.27370000E+7	2.14485267E+2	
1.27380000E+7	2.14604791E+2	
1.27390000E+7	2.14530098E+2	
1.27400000E+7	2.14528717E+2	
1.27410000E+7	2.14662124E+2	
1.27420000E+7	2.14676970E+2	
1.27430000E+7	2.14522011E+2	
1.27440000E+7	2.14510277E+2	
1.27450000E+7	2.14739439E+2	
1.27460000E+7	2.14811929E+2	
1.27470000E+7	2.14732223E+2	
1.27480000E+7	2.14687159E+2	
1.27490000E+7	2.14710828E+2	
1.27500000E+7	2.14758347E+2	
1.27510000E+7	2.14690132E+2	
1.27520000E+7	2.14755679E+2	
1.27530000E+7	2.14827157E+2	
1.27540000E+7	2.14887396E+2	
1.27550000E+7	2.14897438E+2	
1.27560000E+7	2.14811079E+2	
1.27570000E+7	2.14802582E+2	
1.27580000E+7	2.14850857E+2	
1.27590000E+7	2.14950007E+2	
1.27600000E+7	2.15029987E+2	
1.27610000E+7	2.15021206E+2	
1.27620000E+7	2.14824811E+2	
1.27630000E+7	2.14887500E+2	
1.27640000E+7	2.14957241E+2	
1.27650000E+7	2.15076940E+2	
1.27660000E+7	2.15120308E+2	
1.27670000E+7	2.14903017E+2	
1.27680000E+7	2.14952278E+2	
1.27690000E+7	2.15170265E+2	
1.27700000E+7	2.15128014E+2	
1.27710000E+7	2.15161689E+2	
1.27720000E+7	2.15215843E+2	
1.27730000E+7	2.15304374E+2	
1.27740000E+7	2.15110768E+2	
1.27750000E+7	2.15221713E+2	
1.27760000E+7	2.15231316E+2	
1.27770000E+7	2.15451752E+2	
1.27780000E+7	2.15159023E+2	
1.27790000E+7	2.15378844E+2	
1.27800000E+7	2.15384657E+2	
1.27810000E+7	2.15392918E+2	
1.27820000E+7	2.15287578E+2	
1.27830000E+7	2.15212244E+2	
1.27840000E+7	2.15558877E+2	
1.27850000E+7	2.15388810E+2	
1.27860000E+7	2.15380172E+2	
1.27870000E+7	2.15430946E+2	
1.27880000E+7	2.15470691E+2	
1.27890000E+7	2.15324714E+2	
1.27900000E+7	2.15440163E+2	
1.27910000E+7	2.15685823E+2	
1.27920000E+7	2.15527808E+2	
1.27930000E+7	2.15513790E+2	
1.27940000E+7	2.15601007E+2	
1.27950000E+7	2.15559284E+2	
1.27960000E+7	2.15572004E+2	
1.27970000E+7	2.15524537E+2	
1.27980000E+7	2.15620178E+2	
1.27990000E+7	2.15685423E+2	
1.28000000E+7	2.15643246E+2	
1.28010000E+7	2.15714951E+2	
1.28020000E+7	2.15632188E+2	
1.28030000E+7	2.15630078E+2	
1.28040000E+7	2.15624393E+2	
1.28050000E+7	2.15681372E+2	
1.28060000E+7	2.15719240E+2	
1.28070000E+7	2.15749826E+2	
1.28080000E+7	2.15907444E+2	
1.28090000E+7	2.15844588E+2	
1.28100000E+7	2.15743347E+2	
1.28110000E+7	2.15885795E+2	
1.28120000E+7	2.15897229E+2	
1.28130000E+7	2.15851234E+2	
1.28140000E+7	2.15955410E+2	
1.28150000E+7	2.15859735E+2	
1.28160000E+7	2.15908104E+2	
1.28170000E+7	2.16008786E+2	
1.28180000E+7	2.15850253E+2	
1.28190000E+7	2.16014497E+2	
1.28200000E+7	2.16152649E+2	
1.28210000E+7	2.15965583E+2	
1.28220000E+7	2.15910056E+2	
1.28230000E+7	2.15941290E+2	
1.28240000E+7	2.15875916E+2	
1.28250000E+7	2.16041303E+2	
1.28260000E+7	2.15885341E+2	
1.28270000E+7	2.16048015E+2	
1.28280000E+7	2.16064616E+2	
1.28290000E+7	2.16078942E+2	
1.28300000E+7	2.16175611E+2	
1.28310000E+7	2.16012341E+2	
1.28320000E+7	2.16163039E+2	
1.28330000E+7	2.16160486E+2	
1.28340000E+7	2.16210500E+2	
1.28350000E+7	2.16101290E+2	
1.28360000E+7	2.16313383E+2	
1.28370000E+7	2.16386153E+2	
1.28380000E+7	2.16330386E+2	
1.28390000E+7	2.16285628E+2	
1.28400000E+7	2.16367680E+2	
1.28410000E+7	2.16323447E+2	
1.28420000E+7	2.16343611E+2	
1.28430000E+7	2.16305495E+2	
1.28440000E+7	2.16412545E+2	
1.28450000E+7	2.16465497E+2	
1.28460000E+7	2.16362080E+2	
1.28470000E+7	2.16385927E+2	
1.28480000E+7	2.16455837E+2	
1.28490000E+7	2.16421079E+2	
1.28500000E+7	2.16561951E+2	
1.28510000E+7	2.16653577E+2	
1.28520000E+7	2.16360341E+2	
1.28530000E+7	2.16536089E+2	
1.28540000E+7	2.16454877E+2	
1.28550000E+7	2.16538798E+2	
1.28560000E+7	2.16654717E+2	
1.28570000E+7	2.16641530E+2	
1.28580000E+7	2.16543201E+2	
1.28590000E+7	2.16682261E+2	
1.28600000E+7	2.16615499E+2	
1.28610000E+7	2.16742100E+2	
1.28620000E+7	2.16675993E+2	
1.28630000E+7	2.16723401E+2	
1.28640000E+7	2.16502227E+2	
1.28650000E+7	2.16706052E+2	
1.28660000E+7	2.16602777E+2	
1.28670000E+7	2.16692825E+2	
1.28680000E+7	2.16791553E+2	
1.28690000E+7	2.16713376E+2	
1.28700000E+7	2.16818124E+2	
1.28710000E+7	2.16831585E+2	
1.28720000E+7	2.16984584E+2	
1.28730000E+7	2.16823784E+2	
1.28740000E+7	2.16846752E+2	
1.28750000E+7	2.16874513E+2	
1.28760000E+7	2.16977631E+2	
1.28770000E+7	2.16880501E+2	
1.28780000E+7	2.16862785E+2	
1.28790000E+7	2.17050462E+2	
1.28800000E+7	2.16923960E+2	
1.28810000E+7	2.16864028E+2	
1.28820000E+7	2.17045731E+2	
1.28830000E+7	2.16937834E+2	
1.28840000E+7	2.17024428E+2	
1.28850000E+7	2.17035773E+2	
1.28860000E+7	2.17269865E+2	
1.28870000E+7	2.17093356E+2	
1.28880000E+7	2.17152880E+2	
1.28890000E+7	2.17343517E+2	
1.28900000E+7	2.17263306E+2	
1.28910000E+7	2.17263909E+2	
1.28920000E+7	2.17208515E+2	
1.28930000E+7	2.17285947E+2	
1.28940000E+7	2.17290598E+2	
1.28950000E+7	2.17240067E+2	
1.28960000E+7	2.17166319E+2	
1.28970000E+7	2.17082072E+2	
1.28980000E+7	2.17219575E+2	
1.28990000E+7	2.17120209E+2	
1.29000000E+7	2.17313258E+2	
1.29010000E+7	2.17394325E+2	
1.29020000E+7	2.17184996E+2	
1.29030000E+7	2.17488449E+2	
1.29040000E+7	2.17431839E+2	
1.29050000E+7	2.17405082E+2	
1.29060000E+7	2.17349286E+2	
1.29070000E+7	2.17289738E+2	
1.29080000E+7	2.17570693E+2	
1.29090000E+7	2.17541142E+2	
1.29100000E+7	2.17457645E+2	
1.29110000E+7	2.17564481E+2	
1.29120000E+7	2.17494679E+2	
1.29130000E+7	2.17459025E+2	
1.29140000E+7	2.17684505E+2	
1.29150000E+7	2.17681480E+2	
1.29160000E+7	2.17724179E+2	
1.29170000E+7	2.17686609E+2	
1.29180000E+7	2.17625104E+2	
1.29190000E+7	2.17728416E+2	
1.29200000E+7	2.17603981E+2	
1.29210000E+7	2.17650051E+2	
1.29220000E+7	2.17685305E+2	
1.29230000E+7	2.17771709E+2	
1.29240000E+7	2.17821042E+2	
1.29250000E+7	2.17822039E+2	
1.29260000E+7	2.17751008E+2	
1.29270000E+7	2.17801791E+2	
1.29280000E+7	2.17972359E+2	
1.29290000E+7	2.17797592E+2	
